ROUND;X;Y;VIEWX;VIEWY;PLAYERID;TEAM
21;-1400;550;261;3;8;0
21;-1588;856;292;15;9;0
21;3114;-160;181;25;10;1
21;3146;248;210;2;1;1
21;2903;204;288;5;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;183;0;5;1
21;-1477;503;299;5;6;0
21;3068;250;182;0;7;1
21;-1400;550;265;5;8;0
21;-1588;856;279;15;9;0
21;3114;-160;181;25;10;1
21;3146;248;210;2;1;1
21;2903;204;289;5;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;182;0;5;1
21;-1477;503;306;5;6;0
21;3068;250;182;0;7;1
21;-1400;550;266;5;8;0
21;-1588;856;288;18;9;0
21;3114;-160;181;25;10;1
21;3146;248;210;1;1;1
21;2903;204;242;1;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;183;356;5;1
21;-1477;503;306;5;6;0
21;3068;250;182;0;7;1
21;-1400;550;269;5;8;0
21;-1588;856;288;18;9;0
21;3114;-160;181;25;10;1
21;3146;248;209;358;1;1
21;2903;204;233;1;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;183;356;5;1
21;-1477;503;306;5;6;0
21;3068;250;182;0;7;1
21;-1400;550;269;6;8;0
21;-1588;856;282;26;9;0
21;3114;-160;181;25;10;1
21;3146;248;209;358;1;1
21;2903;204;233;1;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;183;356;5;1
21;-1477;503;306;5;6;0
21;3068;250;182;0;7;1
21;-1400;550;269;6;8;0
21;-1588;856;283;26;9;0
21;3114;-160;181;25;10;1
21;3146;248;209;358;1;1
21;2903;204;220;0;2;1
21;-1572;722;277;2;3;0
21;-1564;633;270;0;4;0
21;2890;74;183;356;5;1
21;-1477;503;306;5;6;0
21;3068;250;182;0;7;1
21;-1400;550;269;6;8;0
21;-1588;856;282;25;9;0
21;3114;-160;181;25;10;1
21;3146;248;209;358;1;1
21;2903;204;219;0;2;1
21;-1572;722;297;5;3;0
21;-1564;633;270;0;4;0
21;2890;74;183;356;5;1
21;-1477;503;305;4;6;0
21;3068;250;182;0;7;1
21;-1400;550;269;6;8;0
21;-1588;856;283;25;9;0
21;3114;-160;181;25;10;1
21;3146;248;209;358;1;1
21;2903;204;207;359;2;1
21;-1572;722;297;5;3;0
21;-1564;633;270;0;4;0
21;2890;74;183;355;5;1
21;-1477;503;306;4;6;0
21;3068;250;204;357;7;1
21;-1400;550;269;6;8;0
21;-1588;856;283;25;9;0
21;3114;-160;181;25;10;1
21;3146;248;209;358;1;1
21;2903;204;208;359;2;1
21;-1572;722;297;5;3;0
21;-1564;633;270;0;4;0
21;2890;74;184;354;5;1
21;-1477;503;312;3;6;0
21;3068;250;209;359;7;1
21;-1400;550;269;6;8;0
21;-1588;856;283;25;9;0
21;3114;-160;181;25;10;1
21;3146;248;209;358;1;1
21;2886;194;209;359;2;1
21;-1561;703;299;5;3;0
21;-1564;633;270;0;4;0
21;2874;72;311;358;5;1
21;-1475;488;309;3;6;0
21;3052;240;213;359;7;1
21;-1400;531;269;6;8;0
21;-1584;840;283;23;9;0
21;3114;-160;194;36;10;1
21;3146;248;209;358;1;1
21;2670;75;188;359;2;1
21;-1465;501;295;7;3;0
21;-1564;633;270;0;4;0
21;2694;-37;22;359;5;1
21;-1396;296;326;3;6;0
21;2848;99;220;358;7;1
21;-1352;298;331;10;8;0
21;-1491;619;291;17;9;0
21;3078;-170;190;8;10;1
21;3090;216;209;358;1;1
21;2414;83;172;0;2;1
21;-1333;285;323;6;3;0
21;-1564;633;270;0;4;0
21;2454;-96;140;359;5;1
21;-1179;188;323;4;6;0
21;2654;-69;222;359;7;1
21;-1111;244;6;14;8;0
21;-1482;513;295;43;9;0
21;2888;-202;182;8;10;1
21;2868;87;209;1;1;1
21;2178;158;162;359;2;1
21;-1112;172;330;8;3;0
21;-1564;606;270;0;4;0
21;2225;-22;147;357;5;1
21;-963;63;307;1;6;0
21;2468;-248;225;0;7;1
21;-855;250;350;14;8;0
21;-1379;350;314;35;9;0
21;2836;-211;193;5;10;1
21;2691;-97;229;1;1;1
21;1975;305;164;359;2;1
21;-933;0;297;6;3;0
21;-1551;550;288;6;4;0
21;2007;108;150;357;5;1
21;-804;-139;306;0;6;0
21;2302;-441;201;1;7;1
21;-603;207;349;13;8;0
21;-1155;246;357;25;9;0
21;2605;-299;210;3;10;1
21;2519;-288;226;3;1;1
21;1815;497;164;359;2;1
21;-782;-209;310;4;3;0
21;-1409;350;323;4;4;0
21;1801;239;188;357;5;1
21;-632;-329;292;354;6;0
21;2104;-582;189;2;7;1
21;-441;48;348;14;8;0
21;-980;374;81;3;9;0
21;2383;-431;210;3;10;1
21;2384;-478;217;3;1;1
21;1607;537;218;2;2;1
21;-608;-386;290;8;3;0
21;-1184;240;344;9;4;0
21;1568;162;204;357;5;1
21;-569;-566;313;359;6;0
21;1874;-683;186;0;7;1
21;-268;109;6;5;8;0
21;-974;617;93;10;9;0
21;2352;-449;210;3;10;1
21;2228;-591;201;3;1;1
21;1520;306;219;2;2;1
21;-562;-627;304;11;3;0
21;-938;185;13;4;4;0
21;1325;81;174;358;5;1
21;-417;-709;27;9;6;0
21;1618;-712;186;0;7;1
21;-113;255;355;1;8;0
21;-967;867;85;16;9;0
21;2158;-559;201;2;10;1
21;1995;-694;188;2;1;1
21;1358;116;199;0;2;1
21;-367;-714;7;17;3;0
21;-865;259;73;4;4;0
21;1092;83;157;355;5;1
21;-210;-598;56;12;6;0
21;1390;-774;190;0;7;1
21;73;381;345;0;8;0
21;-932;1111;52;12;9;0
21;1912;-633;185;2;10;1
21;1790;-662;176;12;1;1
21;1148;46;165;2;2;1
21;-184;-652;336;12;3;0
21;-947;487;80;3;4;0
21;903;220;187;356;5;1
21;-80;-411;5;1;6;0
21;1157;-811;176;359;7;1
21;269;468;340;2;8;0
21;-733;1215;17;10;9;0
21;1660;-621;191;1;10;1
21;1704;-655;185;15;1;1
21;1065;144;158;0;2;1
21;-50;-603;337;0;3;0
21;-937;739;84;3;4;0
21;916;324;167;358;5;1
21;169;-394;343;1;6;0
21;1111;-982;160;359;7;1
21;285;464;343;4;8;0
21;-494;1295;19;11;9;0
21;1421;-656;191;1;10;1
21;1454;-695;194;10;1;1
21;1028;54;157;0;2;1
21;-53;-609;334;0;3;0
21;-992;983;33;6;4;0
21;929;412;189;357;5;1
21;359;-476;295;0;6;0
21;1047;-1144;151;0;7;1
21;283;455;338;3;8;0
21;-282;1203;308;10;9;0
21;1171;-633;193;1;10;1
21;1226;-765;197;359;1;1
21;1066;151;160;0;2;1
21;-85;-673;340;1;3;0
21;-849;1143;18;6;4;0
21;895;463;250;11;5;1
21;512;-504;241;3;6;0
21;1077;-1084;156;0;7;1
21;305;466;337;4;8;0
21;-164;1239;35;8;9;0
21;947;-618;341;3;10;1
21;1051;-889;177;6;1;1
21;1020;110;161;0;2;1
21;-58;-609;337;1;3;0
21;-639;1217;22;4;4;0
21;895;463;250;22;5;1
21;561;-545;241;2;6;0
21;1074;-1091;155;0;7;1
21;11;1357;30;10;9;0
21;916;-639;297;1;10;1
21;889;-995;155;1;1;1
21;1040;312;194;358;2;1
21;-33;-554;334;0;3;0
21;-469;1384;7;6;4;0
21;872;444;262;10;5;1
21;562;-574;221;2;6;0
21;1070;-1099;153;6;7;1
21;201;1362;51;3;9;0
21;948;-553;76;357;10;1
21;742;-1042;144;2;1;1
21;1025;185;233;359;2;1
21;-137;-658;226;6;3;0
21;-315;1584;11;6;4;0
21;947;247;286;2;5;1
21;563;-602;208;0;6;0
21;1043;-1153;153;2;7;1
21;184;1375;41;0;9;0
21;1054;-327;60;1;10;1
21;576;-948;143;1;1;1
21;1125;-18;261;358;2;1
21;-329;-827;205;8;3;0
21;-218;1804;352;9;4;0
21;1055;49;313;357;5;1
21;563;-602;197;0;6;0
21;910;-1278;147;1;7;1
21;181;1368;41;1;9;0
21;1178;-124;132;1;10;1
21;488;-747;167;0;1;1
21;1124;-245;238;359;2;1
21;-577;-865;180;10;3;0
21;-123;2014;327;9;4;0
21;1156;-140;247;358;5;1
21;563;-602;196;1;6;0
21;699;-1328;116;359;7;1
21;217;1357;46;2;9;0
21;1318;44;66;4;10;1
21;431;-582;197;1;1;1
21;991;-427;256;3;2;1
21;-747;-794;357;1;3;0
21;-209;1848;273;7;4;0
21;1060;-343;246;358;5;1
21;563;-602;177;1;6;0
21;627;-1254;112;359;7;1
21;341;1348;97;5;9;0
21;1440;257;64;3;10;1
21;353;-466;201;0;1;1
21;1001;-654;256;1;2;1
21;-874;-911;19;0;3;0
21;-363;1643;289;6;4;0
21;954;-517;264;358;5;1
21;563;-602;144;0;6;0
21;590;-1282;107;0;7;1
21;158;1327;185;6;9;0
21;1547;436;131;0;10;1
21;982;-874;184;2;2;1
21;-832;-1012;14;0;3;0
21;-319;1404;17;359;4;0
21;924;-738;257;358;5;1
21;524;-565;244;5;6;0
21;714;-1247;123;359;7;1
21;-97;1297;260;8;9;0
21;1522;495;159;355;10;1
21;818;-992;152;359;2;1
21;-842;-977;14;0;3;0
21;-243;1167;294;6;4;0
21;849;-909;203;3;5;1
21;426;-499;290;0;6;0
21;-126;1085;277;8;9;0
21;1397;519;103;356;10;1
21;687;-991;130;1;2;1
21;-841;-978;14;0;3;0
21;-248;930;294;5;4;0
21;799;-890;167;2;5;1
21;336;-434;295;3;6;0
21;-93;836;276;8;9;0
21;1193;540;141;357;10;1
21;673;-999;124;0;2;1
21;-751;-906;14;0;3;0
21;-312;691;310;359;4;0
21;892;-1001;152;359;5;1
21;234;-413;302;4;6;0
21;-70;589;271;9;9;0
21;1042;519;84;355;10;1
21;711;-947;145;0;2;1
21;-680;-860;13;0;3;0
21;-278;450;339;358;4;0
21;695;-1098;122;359;5;1
21;283;-379;302;359;6;0
21;-31;441;352;10;9;0
21;1026;633;153;352;10;1
21;709;-949;147;359;2;1
21;-553;-875;11;2;3;0
21;-137;249;357;359;4;0
21;647;-1130;115;9;5;1
21;176;408;323;9;9;0
21;817;652;117;1;10;1
21;707;-951;149;0;2;1
21;-461;-959;12;2;3;0
21;100;204;350;359;4;0
21;758;-1023;148;357;5;1
21;372;345;5;5;9;0
21;695;634;82;0;10;1
21;720;-926;155;359;2;1
21;-391;-1131;324;2;3;0
21;321;288;26;354;4;0
21;933;-1016;77;357;5;1
21;483;179;5;6;9;0
21;756;634;104;359;10;1
21;552;-854;155;359;2;1
21;-351;-1311;58;1;3;0
21;490;447;17;345;4;0
21;956;-799;87;356;5;1
21;643;151;38;7;9;0
21;768;662;105;359;10;1
21;471;-846;150;358;2;1
21;-351;-1357;57;1;3;0
21;531;666;275;357;4;0
21;977;-582;83;357;5;1
21;814;265;299;7;9;0
21;795;739;350;5;10;1
21;343;-741;169;355;2;1
21;-310;-1386;54;3;3;0
21;526;656;286;356;4;0
21;1036;-373;79;358;5;1
21;993;167;311;5;9;0
21;905;710;341;1;10;1
21;332;-738;178;348;2;1
21;-295;-1428;55;1;3;0
21;674;478;206;0;4;0
21;1225;-282;118;359;5;1
21;1082;-1;312;5;9;0
21;1001;655;344;1;10;1
21;293;-697;188;359;2;1
21;-281;-1398;56;0;3;0
21;601;259;333;2;4;0
21;1246;-268;127;358;5;1
21;1096;591;340;359;10;1
21;301;-647;217;359;2;1
21;-216;-1256;270;341;3;0
21;636;152;28;5;4;0
21;1233;-280;127;359;5;1
21;1194;535;93;359;10;1
21;325;-728;199;1;2;1
21;-202;-1231;290;328;3;0
21;757;113;68;1;4;0
21;1308;-221;130;359;5;1
21;1307;523;171;0;10;1
21;276;-626;234;358;2;1
21;-203;-1221;29;15;3;0
21;760;117;57;4;4;0
21;1330;-185;130;358;5;1
21;1422;513;272;0;10;1
21;346;-562;245;358;2;1
21;-71;-1237;71;7;3;0
21;775;231;328;5;4;0
21;1300;-210;130;359;5;1
21;1528;498;223;1;10;1
21;402;-766;167;3;2;1
21;-130;-1263;105;9;3;0
21;877;299;294;1;4;0
21;1284;-224;130;0;5;1
21;1537;383;223;0;10;1
21;379;-770;152;0;2;1
21;-301;-1233;91;8;3;0
21;1266;-239;124;9;5;1
21;1526;270;210;1;10;1
21;308;-737;171;359;2;1
21;-324;-1141;54;5;3;0
21;1284;-226;131;0;5;1
21;1467;122;186;0;10;1
21;290;-679;213;359;2;1
21;-320;-1203;65;7;3;0
21;1307;-208;131;0;5;1
21;1287;25;156;0;10;1
21;286;-620;237;357;2;1
21;-256;-1285;50;6;3;0
21;1160;-131;130;0;5;1
21;1080;66;106;1;10;1
21;270;-608;240;358;2;1
21;-178;-1342;59;4;3;0
21;1050;62;158;0;5;1
21;1010;243;169;357;10;1
21;-265;-1296;93;7;3;0
21;1010;278;188;358;5;1
21;869;384;243;351;10;1
21;-312;-1170;64;5;3;0
21;851;237;191;357;5;1
21;786;229;263;356;10;1
21;-363;-1083;36;4;3;0
21;647;260;179;357;5;1
21;731;31;222;354;10;1
21;-410;-993;21;0;3;0
21;421;275;178;356;5;1
21;605;-103;229;9;10;1
21;-471;-929;17;0;3;0
21;203;290;176;356;5;1
21;565;-206;198;15;10;1
21;-563;-876;108;4;3;0
21;-6;351;136;353;5;1
21;564;-286;179;15;10;1
21;-665;-843;112;3;3;0
21;-160;486;95;354;5;1
21;463;-265;204;17;10;1
21;-735;-770;100;3;3;0
21;-187;711;95;354;5;1
21;398;-252;203;19;10;1
21;-796;-685;96;2;3;0
21;-213;937;101;356;5;1
21;502;-252;197;13;10;1
21;-876;-473;92;4;3;0
21;-245;1160;101;356;5;1
21;516;-291;180;14;10;1
21;-925;-224;93;5;3;0
21;-288;1380;90;358;5;1
21;481;-295;181;14;10;1
21;-965;27;99;7;3;0
21;-283;1606;43;6;5;1
21;477;-260;193;15;10;1
21;-989;272;32;358;3;0
21;-177;1625;280;3;5;1
21;466;-253;196;14;10;1
21;-940;488;96;5;3;0
21;-177;1625;214;0;5;1
21;446;-253;199;14;10;1
21;-1004;731;119;10;3;0
21;-177;1625;214;0;5;1
21;444;-254;199;14;10;1
21;-1059;904;33;1;3;0
21;-177;1625;214;0;5;1
21;256;-252;283;7;10;1
21;-1037;989;25;1;3;0
21;-296;1601;222;359;5;1
21;92;-252;234;359;10;1
21;-1020;1028;31;0;3;0
21;-308;1557;217;1;5;1
21;37;-249;246;359;10;1
22;-332;1540;214;359;5;1
22;-36;-249;270;357;10;1
22;-470;1420;219;357;5;1
22;-100;-438;261;0;10;1
22;-692;1375;250;354;5;1
22;-101;-694;267;2;10;1
22;-894;1273;268;358;5;1
22;-98;-951;269;9;10;1
22;-970;1073;231;28;5;1
22;-35;-1123;261;11;10;1
22;-1028;1013;230;40;5;1
22;0;-1363;6;27;10;1
22;3009;-168;182;0;1;1
22;3008;148;271;9;2;1
22;-1469;753;41;1;3;0
22;-1400;550;31;0;4;0
22;3084;127;290;0;5;1
22;-1442;868;28;5;6;0
22;2890;74;271;9;7;1
22;-1327;755;46;347;8;0
22;-1588;856;31;0;9;0
22;3092;-5;80;15;10;1
22;3009;-168;188;355;1;1
22;3008;148;182;0;2;1
22;-1469;753;270;0;3;0
22;-1400;550;270;0;4;0
22;3084;127;176;358;5;1
22;-1442;868;270;0;6;0
22;2890;74;184;2;7;1
22;-1327;755;266;7;8;0
22;-1588;856;270;0;9;0
22;3092;-5;181;1;10;1
22;3009;-168;189;355;1;1
22;3008;148;182;0;2;1
22;-1469;753;270;0;3;0
22;-1400;550;270;0;4;0
22;3084;127;179;358;5;1
22;-1442;868;267;359;6;0
22;2890;74;184;2;7;1
22;-1327;755;266;7;8;0
22;-1588;856;270;0;9;0
22;3092;-5;180;2;10;1
22;3009;-168;189;355;1;1
22;3008;148;182;0;2;1
22;-1469;753;270;0;3;0
22;-1400;550;270;0;4;0
22;3084;127;179;358;5;1
22;-1442;868;264;359;6;0
22;2890;74;184;2;7;1
22;-1327;755;266;7;8;0
22;-1588;856;270;0;9;0
22;3092;-5;180;2;10;1
22;3009;-168;189;355;1;1
22;3008;148;182;0;2;1
22;-1469;753;270;0;3;0
22;-1400;550;287;8;4;0
22;3084;127;179;358;5;1
22;-1442;868;261;359;6;0
22;2890;74;184;2;7;1
22;-1327;755;257;6;8;0
22;-1588;856;283;22;9;0
22;3092;-5;180;2;10;1
22;3009;-168;189;355;1;1
22;3008;148;182;0;2;1
22;-1469;753;270;0;3;0
22;-1400;550;287;8;4;0
22;3084;127;179;358;5;1
22;-1442;868;262;0;6;0
22;2890;74;184;2;7;1
22;-1327;755;248;0;8;0
22;-1588;856;283;22;9;0
22;3092;-5;180;2;10;1
22;3009;-168;189;355;1;1
22;3008;148;191;2;2;1
22;-1469;753;275;1;3;0
22;-1400;550;287;8;4;0
22;3084;127;179;358;5;1
22;-1442;868;259;353;6;0
22;2890;74;184;2;7;1
22;-1327;755;246;3;8;0
22;-1588;856;283;22;9;0
22;3092;-5;182;2;10;1
22;3009;-168;193;321;1;1
22;3008;148;191;2;2;1
22;-1469;753;275;1;3;0
22;-1400;550;287;8;4;0
22;3084;127;179;358;5;1
22;-1442;868;258;354;6;0
22;2890;74;178;0;7;1
22;-1327;755;246;3;8;0
22;-1588;856;283;22;9;0
22;3092;-5;182;2;10;1
22;3009;-168;183;6;1;1
22;3008;148;194;0;2;1
22;-1469;753;275;1;3;0
22;-1400;550;287;8;4;0
22;3084;127;181;357;5;1
22;-1442;868;259;354;6;0
22;2890;74;177;359;7;1
22;-1327;755;251;2;8;0
22;-1588;856;283;22;9;0
22;3092;-5;182;2;10;1
22;3009;-168;97;3;1;1
22;3008;148;194;0;2;1
22;-1469;753;275;1;3;0
22;-1400;550;287;8;4;0
22;3084;127;190;358;5;1
22;-1442;868;251;359;6;0
22;2890;74;177;359;7;1
22;-1327;755;257;2;8;0
22;-1588;856;283;22;9;0
22;3092;-5;182;2;10;1
22;3009;-168;96;5;1;1
22;3008;148;194;0;2;1
22;-1469;753;275;1;3;0
22;-1400;550;287;8;4;0
22;3084;127;190;358;5;1
22;-1442;868;251;359;6;0
22;2890;74;177;359;7;1
22;-1327;755;257;2;8;0
22;-1588;856;283;22;9;0
22;3092;-5;182;2;10;1
22;3009;-168;97;6;1;1
22;3008;148;194;0;2;1
22;-1469;753;275;1;3;0
22;-1400;550;287;8;4;0
22;3084;127;190;358;5;1
22;-1442;868;251;359;6;0
22;2890;74;177;359;7;1
22;-1327;755;258;8;8;0
22;-1588;856;283;22;9;0
22;3092;-5;182;2;10;1
22;3009;-168;97;6;1;1
22;3008;148;196;1;2;1
22;-1469;753;275;1;3;0
22;-1400;550;287;8;4;0
22;3084;127;190;358;5;1
22;-1442;868;251;359;6;0
22;2890;74;177;359;7;1
22;-1327;755;247;313;8;0
22;-1588;856;283;22;9;0
22;3092;-5;182;2;10;1
22;3009;-168;97;6;1;1
22;3008;148;196;0;2;1
22;-1469;753;275;1;3;0
22;-1400;550;287;8;4;0
22;3084;127;190;358;5;1
22;-1442;868;251;359;6;0
22;2890;74;177;359;7;1
22;-1327;755;248;313;8;0
22;-1588;856;283;22;9;0
22;3092;-5;182;2;10;1
22;3009;-168;120;5;1;1
22;3008;148;196;0;2;1
22;-1469;753;275;1;3;0
22;-1400;550;253;5;4;0
22;3084;127;184;358;5;1
22;-1442;868;251;359;6;0
22;2890;74;177;359;7;1
22;-1327;755;248;313;8;0
22;-1588;856;283;22;9;0
22;3092;-5;182;2;10;1
22;3009;-168;120;5;1;1
22;2891;113;196;0;2;1
22;-1454;632;277;2;3;0
22;-1400;550;253;5;4;0
22;2992;37;180;357;5;1
22;-1442;868;251;359;6;0
22;2768;79;177;359;7;1
22;-1327;755;246;324;8;0
22;-1588;856;283;22;9;0
22;3092;-5;184;1;10;1
22;3009;-168;120;5;1;1
22;2638;74;174;1;2;1
22;-1417;392;335;7;3;0
22;-1400;550;246;5;4;0
22;2759;-33;176;356;5;1
22;-1496;674;288;2;6;0
22;2510;89;177;359;7;1
22;-1347;623;276;9;8;0
22;-1536;663;284;15;9;0
22;3092;-5;184;1;10;1
22;3009;-168;121;5;1;1
22;2382;97;175;0;2;1
22;-1191;270;324;8;3;0
22;-1453;362;282;3;4;0
22;2563;-101;159;353;5;1
22;-1396;470;323;2;6;0
22;2257;113;178;359;7;1
22;-1413;413;295;7;8;0
22;-1480;435;280;16;9;0
22;2933;-42;173;352;10;1
22;3006;-166;151;8;1;1
22;2145;188;155;2;2;1
22;-1150;208;146;6;3;0
22;-1259;229;341;6;4;0
22;2341;0;159;354;5;1
22;-1307;306;339;3;6;0
22;2013;176;179;359;7;1
22;-1218;302;344;8;8;0
22;-1354;228;3;12;9;0
22;2690;1;169;1;10;1
22;2865;-85;166;9;1;1
22;1938;324;164;3;2;1
22;-1095;201;181;7;3;0
22;-1183;198;43;25;4;0
22;2119;121;166;354;5;1
22;-1070;236;328;2;6;0
22;1767;232;179;359;7;1
22;-1014;337;73;11;8;0
22;-1141;131;41;11;9;0
22;2437;51;161;2;10;1
22;2691;-227;211;7;1;1
22;1799;536;163;2;2;1
22;-1108;204;228;10;3;0
22;-1149;206;1;19;4;0
22;1873;179;188;356;5;1
22;-815;254;352;4;6;0
22;1551;146;181;359;7;1
22;-977;595;88;8;8;0
22;-1114;143;124;11;9;0
22;2211;156;153;2;10;1
22;2474;-366;211;6;1;1
22;1590;672;172;2;2;1
22;-900;185;324;9;3;0
22;-969;237;0;19;4;0
22;1628;213;194;354;5;1
22;-828;387;85;6;6;0
22;1391;26;180;359;7;1
22;-961;852;79;7;8;0
22;-1096;154;43;13;9;0
22;2026;326;153;2;10;1
22;2261;-506;206;7;1;1
22;1344;723;292;6;2;1
22;-780;-24;274;11;3;0
22;-721;232;2;15;4;0
22;1383;155;189;356;5;1
22;-928;612;92;4;6;0
22;1389;9;180;358;7;1
22;-915;1102;57;8;8;0
22;-999;352;85;10;9;0
22;1837;492;158;1;10;1
22;2034;-622;193;6;1;1
22;1141;695;278;6;2;1
22;-707;-261;312;10;3;0
22;-563;235;297;26;4;0
22;1191;-4;169;357;5;1
22;-1013;484;317;9;6;0
22;1388;22;182;358;7;1
22;-718;1262;24;6;8;0
22;-952;586;113;9;9;0
22;1614;582;175;3;10;1
22;1785;-665;193;6;1;1
22;1189;774;285;8;2;1
22;-600;-471;272;12;3;0
22;-563;235;309;21;4;0
22;1201;-222;199;357;5;1
22;-940;252;306;6;6;0
22;1388;30;182;358;7;1
22;-485;1366;20;6;8;0
22;-853;435;256;16;9;0
22;1362;630;175;3;10;1
22;1533;-691;196;6;1;1
22;1180;717;232;6;2;1
22;-534;-693;354;21;3;0
22;-533;257;309;20;4;0
22;1020;-396;259;355;5;1
22;-962;0;334;4;6;0
22;1388;32;182;358;7;1
22;-243;1453;9;10;8;0
22;-908;216;256;1;9;0
22;1113;661;175;3;10;1
22;1311;-740;158;1;1;1
22;977;724;184;2;2;1
22;-298;-758;351;24;3;0
22;-417;257;253;11;4;0
22;920;-615;262;355;5;1
22;-903;-230;322;4;6;0
22;1387;53;185;357;7;1
22;3;1524;46;9;8;0
22;-924;-11;278;3;9;0
22;856;680;116;357;10;1
22;1094;-795;203;4;1;1
22;825;723;141;1;2;1
22;-110;-879;319;17;3;0
22;-403;257;273;3;4;0
22;962;-827;190;357;5;1
22;-843;-402;84;4;6;0
22;1428;81;185;358;7;1
22;140;1689;343;0;8;0
22;-888;-228;310;9;9;0
22;767;660;104;0;10;1
22;885;-892;170;1;1;1
22;856;699;146;0;2;1
22;5;-1058;281;18;3;0
22;-375;257;275;2;4;0
22;1048;-1011;158;359;5;1
22;-880;-549;76;2;6;0
22;1444;114;184;3;7;1
22;292;1834;307;359;8;0
22;-814;-324;261;4;9;0
22;683;677;82;0;10;1
22;732;-1038;139;1;1;1
22;752;706;111;0;2;1
22;158;-1255;285;20;3;0
22;-375;257;272;3;4;0
22;956;-1173;144;359;5;1
22;-848;-577;78;5;6;0
22;1488;86;178;2;7;1
22;395;1834;293;359;8;0
22;648;882;97;1;10;1
22;640;-1104;111;1;1;1
22;696;812;105;0;2;1
22;125;-1442;156;8;3;0
22;-375;257;273;4;4;0
22;958;-1171;143;2;5;1
22;-928;-355;88;6;6;0
22;1477;3;163;2;7;1
22;440;1842;286;359;8;0
22;653;1080;104;1;10;1
22;648;-1101;113;0;1;1
22;713;1031;108;0;2;1
22;83;-1437;103;7;3;0
22;-375;257;209;6;4;0
22;965;-1173;144;0;5;1
22;-904;-99;78;7;6;0
22;1443;-87;150;359;7;1
22;435;1832;292;4;8;0
22;676;1209;111;5;10;1
22;642;-1136;110;0;1;1
22;609;1109;105;1;2;1
22;116;-1405;102;7;3;0
22;-373;207;275;7;4;0
22;932;-1298;130;359;5;1
22;-872;157;47;6;6;0
22;1443;-87;152;358;7;1
22;415;1825;290;6;8;0
22;540;-1116;97;1;1;1
22;565;1173;98;2;2;1
22;111;-1350;102;7;3;0
22;-367;119;291;5;4;0
22;869;-1353;123;0;5;1
22;-935;395;93;5;6;0
22;1505;89;103;2;7;1
22;351;1762;313;1;8;0
22;428;-1098;79;1;1;1
22;665;1246;112;2;2;1
22;191;-1293;113;8;3;0
22;-367;176;203;7;4;0
22;863;-1343;123;1;5;1
22;-928;652;76;6;6;0
22;1539;331;108;0;7;1
22;366;1687;308;359;8;0
22;360;-1085;72;2;1;1
22;701;1464;141;2;2;1
22;204;-1175;136;8;3;0
22;-367;193;207;4;4;0
22;862;-1344;121;1;5;1
22;-940;894;50;4;6;0
22;1502;526;107;356;7;1
22;441;1528;233;6;8;0
22;360;-1080;72;1;1;1
22;793;1572;164;2;2;1
22;204;-1114;168;8;3;0
22;-367;193;277;6;4;0
22;971;-1304;70;0;5;1
22;-939;1038;24;0;6;0
22;1296;577;133;357;7;1
22;350;1353;164;3;8;0
22;360;-997;68;1;1;1
22;803;1736;197;2;2;1
22;204;-1114;167;6;3;0
22;-486;95;347;2;4;0
22;1027;-1121;95;355;5;1
22;-942;1045;23;0;6;0
22;1083;621;151;358;7;1
22;188;1331;61;1;8;0
22;360;-977;66;1;1;1
22;750;1846;213;2;2;1
22;204;-1114;166;5;3;0
22;-499;44;5;359;4;0
22;1005;-879;95;355;5;1
22;-944;1048;24;359;6;0
22;883;709;126;1;7;1
22;244;1361;60;354;8;0
22;360;-977;66;1;1;1
22;665;1977;232;1;2;1
22;204;-1114;166;5;3;0
22;-462;-102;24;357;4;0
22;981;-629;95;355;5;1
22;-914;975;24;359;6;0
22;721;772;106;1;7;1
22;155;1375;58;0;8;0
22;375;-984;68;1;1;1
22;640;2011;159;5;2;1
22;204;-1114;165;4;3;0
22;-331;41;63;1;4;0
22;1016;-398;71;357;5;1
22;-931;1019;27;359;6;0
22;735;963;118;1;7;1
22;172;1375;51;0;8;0
22;360;-976;67;1;1;1
22;640;2011;240;2;2;1
22;203;-1118;163;4;3;0
22;-235;128;16;1;4;0
22;1182;-234;106;356;5;1
22;-930;1017;28;0;6;0
22;557;985;99;359;7;1
22;239;1362;58;1;8;0
22;360;-976;67;1;1;1
22;640;2011;235;2;2;1
22;203;-1118;163;4;3;0
22;-33;82;28;358;4;0
22;1195;1;132;358;5;1
22;-931;1018;28;0;6;0
22;605;1001;92;0;7;1
22;429;-981;103;1;1;1
22;688;1904;207;359;2;1
22;203;-1118;163;4;3;0
22;-71;264;89;357;4;0
22;1023;124;173;357;5;1
22;-931;1018;28;359;6;0
22;753;1132;118;0;7;1
22;512;-914;111;1;1;1
22;687;1907;209;0;2;1
22;203;-1118;162;4;3;0
22;-233;447;77;359;4;0
22;1009;298;174;0;5;1
22;-904;955;29;0;6;0
22;720;1329;131;0;7;1
22;529;-805;121;2;1;1
22;697;1889;208;0;2;1
22;203;-1118;161;4;3;0
